aspect_ratio,beauty,random_value
0.44168300375318514,6,-0.5894583886383564
1.024793901744891,2,0.01766689787629927
0.4173849208404465,7,-0.6302748073549369
0.6929418271344625,2,-0.2645969262605119
1.1351066628082447,1,0.09141393495824879
1.5718050854737797,2,0.3262111623430597
0.6534749421930912,1,-0.30689808931616036
0.6040308488355172,1,-0.363652931339435
1.3892498590632019,1,0.23715304696484862
0.48369774344684374,6,-0.5239111437840054
0.5956410315474089,2,-0.3737424777611924
0.9939622626450721,1,-0.004368508133559601
0.3212188118000999,7,-0.8191858549139552
3.9831569417719237,7,0.9969561624791432
2.123768253042981,5,0.5433131734602337
2.144307518188055,5,0.550255909789348
1.9649986953511995,3,0.48726417730784943
1.1954055201033515,2,0.1287500549600551
0.3532059268866784,7,-0.750709271451232
1.8549601927314714,2,0.4456941135402599
0.4098731746588798,6,-0.6433752615973931
0.5727362751622589,2,-0.40202855657359304
3.7041392400636584,7,0.9445691655482227
1.7368799706033808,2,0.39824902906832316
3.162965014651188,6,0.8306387991941133
0.7340041933114426,1,-0.22306989489285511
0.37427777486284725,6,-0.7089093566765203
2.382153670125947,2,0.6261332414410006
0.44074221858973056,2,-0.5909964981231444
2.7461131676113903,6,0.7286955401619504
2.4295293700912137,5,0.6403384365051934
0.28669670444138523,7,-0.9012013869462254
3.8373699195970983,6,0.9700589231850001
0.39462206642774666,6,-0.6707282320640005
0.728055886543311,2,-0.22893944850622794
0.3852210502759867,5,-0.6881207769809743
3.3316738198930236,5,0.8681235818857209
1.61295010943625,2,0.34485090741104774
3.911761954541465,6,0.9839092897652502
0.8733948818352905,1,-0.0976470090270749
0.665637512521165,1,-0.29359567745653403
1.931593828800185,2,0.4748958797005056
1.279486116785877,1,0.17778224666529896
0.28225942145125954,7,-0.9124531789035133
0.7024645566674778,1,-0.25475132994418703
2.563088092810509,5,0.6789415323067054
0.34707301018916464,6,-0.7633444576005324
3.310925895283488,5,0.8636173604409327
2.64866516384666,5,0.7026327370688412
0.2844984948059657,7,-0.9067535375955265
