aspect_ratio,beauty,random_value
2.007160749407221,6,0.5025780819142116
0.9002904169522908,5,-0.07576881588279538
1.6566751048565458,6,0.3641453496892457
2.9201384273715125,6,0.7730183804000437
0.30263411989633804,6,-0.8621767221556622
0.2586617612184235,6,-0.9754306516231106
3.9735824257582055,6,0.9952201355966586
0.42264783919616394,6,-0.6212360103939725
1.8579880885826041,5,0.4468706263721529
1.2718376855905138,4,0.17345728140562167
0.39911555805526644,5,-0.6625607883852944
3.6958358671142264,6,0.9429503438858726
3.3487599559309906,6,0.8718134826177639
0.4006448095849106,5,-0.6598021542040604
0.8453500103997394,4,-0.12118964673646526
2.440880116103984,5,0.6437007194256616
0.31299061650993715,6,-0.8379043446115488
2.5989028786958306,6,0.6889513605676307
0.26397783132469965,6,-0.960755658373069
0.34581220281896596,6,-0.7659696580146207
1.4119079154325311,5,0.24882299958748955
1.9985455665229934,4,0.49947523317611076
0.2535734553552727,6,-0.9897621830482533
3.0857444913734455,6,0.8128093037525319
0.5417709177910602,4,-0.4421225714975572
1.2884899288630602,5,0.1828406304008221
0.390366787194757,6,-0.6785488913669102
0.3951597995511445,6,-0.669745954470979
0.4060543012232025,6,-0.6501277122273419
0.9815045813567872,5,-0.013466546565206183
0.9880517689400014,6,-0.008670730568880902
3.0687371190082544,6,0.8088225318713982
0.494565749362416,3,-0.5078828820237318
1.4230871014577133,3,0.25451198307394773
3.085975190576325,5,0.8128632317682614
1.8046149436797674,3,0.4258455188039123
0.2693693266609236,6,-0.9461712578891586
1.7300001087226906,4,0.395386064264434
0.625068005198762,5,-0.33895746821570905
1.1035846345983238,3,0.07109863752427481
0.5971294439780991,4,-0.37194219313712473
0.7335252126951404,4,-0.2235407699441696
0.3425317638761294,6,-0.7728451578425126
0.3020030060900091,6,-0.8636825924539937
0.30887918827914534,6,-0.8474427134143869
1.324505543377662,4,0.2027269408748047
0.9262623702638257,3,-0.05525359505071803
2.151089589299426,5,0.5525338059291705
2.939624336236494,6,0.7778159001707716
3.1938936178343686,6,0.837658130141202
