aspect_ratio,beauty,random_value
0.31480222160584675,4,-0.8337411863468576
3.3312532870654246,5,0.868032525715366
1.278709962188934,5,0.17734453415704587
0.4543759966560916,3,-0.5690207356780754
0.963965931557025,7,-0.02647296759897544
0.30215825716855216,2,-0.8633118636773278
0.3476931164221585,2,-0.7620567949030306
0.5952729653940245,3,-0.37418835985887333
0.44134984988623116,3,-0.5900026939295262
1.7547438380322455,3,0.4056302188050467
0.9768420957508587,6,-0.016901361069711518
1.017528744373746,6,0.012534775024489964
1.0296543832400034,6,0.021080079742898494
0.2583268490243871,1,-0.9763652490581158
1.5653911965693708,3,0.32326161829934996
0.3508344058387597,2,-0.7555689285424456
0.36374173235308427,2,-0.7295068190741263
0.9926071734820798,7,-0.0053526069941747245
3.148457260738253,5,0.8273225416890344
0.899057510956826,5,-0.07675734490284447
0.8754754845724895,5,-0.09593065730380701
0.31535014974409814,3,-0.83248673830702
3.0188044292898732,3,0.7969886480460349
1.733776237059289,2,0.3969588574356262
0.6478116460856904,2,-0.3131768451778083
1.4330137336050068,3,0.25952621802713804
0.37525147048333907,2,-0.7070351847986949
0.5171740682868976,3,-0.47563907817180984
0.3960535423903528,5,-0.6681163068879385
0.6937227165921758,3,-0.2637844835739853
0.8951355795764718,5,-0.07991094079778649
0.4804354197920521,5,-0.5287927890798585
2.4892763403118554,3,0.6578631980577845
0.797613628376529,3,-0.16311901720999256
1.3040380951470236,3,0.19149300797349467
2.1352235180928685,5,0.5471935505119518
3.4207905602095905,5,0.8871648885047205
1.9691695869811099,3,0.48879368151131675
1.659163603513836,3,0.3652280758595803
3.2764296908597763,6,0.856062286581825
0.31563410128888353,5,-0.8318375057588265
0.40179140580105216,3,-0.6577406946524851
2.09987183789994,5,0.5351506390722314
1.48334165752348,3,0.28442546573539373
1.167211082596033,5,0.11153274336620767
1.5096943893709405,3,0.29712826564854344
1.0731678346238087,6,0.05093785968960973
1.5514754503840689,5,0.31682043435359586
1.6390032813779605,3,0.3564093713989702
2.8645434027008565,5,0.759152598608726
