aspect_ratio,beauty,random_value
1.3465017551944773,2,0.21460805521266946
0.6871153156186482,3,-0.27068792709943557
1.6261485890759877,5,0.3507295447362382
1.3453555114066393,2,0.21399372831323427
1.2732399861733779,2,0.1742521853584187
0.27971831419203735,7,-0.9189766897017253
0.3203326122215903,7,-0.8211787061530917
0.9893944309193682,4,-0.007691157988328978
0.5517356171907045,6,-0.4289754892493254
0.5017875446875711,6,-0.4974257170526881
1.5628629034878176,5,0.3220956143341327
2.1472098207243593,5,0.5512315875704141
0.568181580886936,5,-0.40778801569420087
1.457767428501814,3,0.2718802855831839
1.2757487963945346,2,0.17567214030608103
1.6326975389039309,3,0.35362877648497015
0.4112250593862496,5,-0.6409999560937711
0.8092551344539605,3,-0.1526667405024733
1.8876532744374361,5,0.4582968968659866
0.4059477284724097,6,-0.6503170614830367
1.2149325520662968,3,0.1404381118536131
1.5411878796851661,3,0.3120213727069898
0.8864265383864158,4,-0.086963510278254
1.278952963058373,3,0.1774816030987214
2.9416800246298207,6,0.7783201644273836
1.90759452890651,5,0.46587727505823584
0.9952352574285817,4,-0.003445249636891079
0.9699884489232995,4,-0.021980263886735463
0.7863722003347393,3,-0.17335788708009492
0.75289599541559,3,-0.20473875461086521
0.46966481267780025,6,-0.5451482920305819
0.27631251634153764,7,-0.9278135901924323
1.2450354925998333,3,0.1580934351096912
1.4488654228455429,2,0.26746179854817576
0.6613237088413533,5,-0.29828573546281745
0.8045904420271225,3,-0.15683674751608212
2.8044831756378605,6,0.7438674640902321
0.2822807354183184,7,-0.9123987105823179
0.2509931609431651,7,-0.9971400203512797
2.117890509642462,5,0.5413140035227968
1.232879048863039,3,0.15101563581335387
1.0826467388141403,2,0.05728128846318614
1.1319521735102545,2,0.0894065018334802
0.37627719085467526,6,-0.7050661280107722
3.537600779705102,6,0.9113856241220473
1.0047472032667282,4,0.003416280816349815
2.6964516613019858,5,0.7155310856012265
2.0265509703259843,3,0.5095132307251371
2.5838707388265774,5,0.6847669496602009
1.3544524072105129,2,0.2188548504843666
