aspect_ratio,beauty,random_value
0.2812669180138905,3,-0.914994109410971
2.495590335414228,5,0.6596905637400423
1.1890693762998708,4,0.1249164458192773
0.25477155995002837,4,-0.9863619278951434
2.5310730983013885,5,0.669874586800959
2.752952418177431,5,0.7304898373581845
1.2376564770416956,4,0.15380546840652864
0.6692771058242335,4,-0.2896622152351207
0.5194838191891958,4,-0.4724246409627282
0.29693115720234714,3,-0.8758998052898246
1.2566889326054564,4,0.16481379229152227
0.4667405366459018,5,-0.5496536616838601
0.32165959021410007,4,-0.8181966959537821
2.9330064326754752,5,0.7761901176099695
1.544674188112252,4,0.3136512841898056
1.1048686490004742,4,0.07193743336066416
0.28654540600169526,3,-0.901582164125234
1.06561221566925,5,0.045841262991590526
3.010793295952534,6,0.7950718320883006
0.361429503768525,5,-0.7341069077857192
1.5887926527095106,4,0.3339654281624034
3.856186449218868,4,0.9735874042668762
1.6430425316626214,4,0.35818491312772927
1.3513416158508462,4,0.21719621527159716
3.9374073902688647,4,0.98862299550601
2.1004816827999346,4,0.5353601024459165
0.2888460321039205,3,-0.8958137092327823
1.1222133681406445,5,0.08317350191849693
0.305171878132725,4,-0.8561530361276772
0.3203859999293437,4,-0.8210584939726777
3.55211481490964,5,0.9143391073169393
2.003280178736986,5,0.5011821052848757
1.5233795771884355,5,0.30363772990728766
3.0142871325355514,6,0.7959084252818363
0.56761231701981,5,-0.40851109954624754
0.9160238212404488,5,-0.0632714893641193
1.7425523688554303,3,0.4006010070002868
1.2377227495306473,4,0.15384409319183612
0.45688552255335635,4,-0.5650476833289515
0.2966454158886386,4,-0.8765943030628096
0.3024552379381537,4,-0.8626032246517874
0.45911735724613845,4,-0.56153255986597
0.31630980378965007,4,-0.8302949115338618
0.7172613667530087,4,-0.23971458434806592
0.2921890315475633,4,-0.8875130364512491
3.610250895016229,3,0.926049550470073
0.3765192767191454,3,-0.7046021831023888
1.0151148523624445,6,0.010821483192771986
0.47305707860433066,5,-0.5399569133238686
0.26704970173023496,3,-0.9524099110065289
