aspect_ratio,beauty,random_value
1.6266236561801457,6,0.35094025022326725
1.3388532342401127,3,0.21049891018960198
0.7916586383932647,6,-0.16852480884443954
0.6452017954242397,7,-0.31608882087665924
0.8110292630289038,2,-0.15108706256208815
0.3923960940382769,2,-0.6748087070163464
0.4540841401791493,3,-0.5694842231656925
0.33551573693547176,1,-0.7877738295568624
0.34932079283071804,2,-0.7586877875989653
0.3035635275639055,2,-0.8599648150504502
3.681820080738808,2,0.9402095641630379
0.40323841968744345,3,-0.6551474963135335
1.613245633274798,7,0.3449830602038513
0.31795721166928265,2,-0.8265477317737173
2.867259988561904,2,0.7598363633814869
0.6794822863520953,6,-0.2787460767487395
3.4253218595339057,2,0.8881197784652983
0.3746284566760316,1,-0.7082338022099097
0.6065522384051371,1,-0.3606480971181649
2.8402392770388203,3,0.7530062376213138
0.8336935858951583,2,-0.13120542955168712
0.542588752044038,5,-0.44103447713405286
2.1297686153531923,3,0.545348350057643
0.44315411657682835,3,-0.587059789978752
0.9384235420232357,6,-0.0458444442482433
0.9834329319564973,6,-0.012050713887792108
1.810848480017848,6,0.42833291801649165
1.3917546639713616,7,0.23845245894589318
0.5933807852493085,6,-0.3764849422030765
0.277101855778852,3,-0.9257558610813248
0.7071938499407653,3,-0.24991118319731997
2.3621705982389503,3,0.6200565806625282
0.3323140998816344,2,-0.7946902939504372
1.214727592505082,1,0.14031640999999806
1.3996361558926584,7,0.24252591918833333
0.3956426022132203,5,-0.6688651565734351
3.038395622645189,1,0.8016548660700631
1.2602613357986225,3,0.16686146557947312
0.5321515082882263,3,-0.455045521255967
1.9613310570974607,5,0.4859165357715911
1.310631697055186,6,0.19513116410604425
0.8265974708857178,2,-0.1373715726683975
1.0909262441140208,5,0.06277678325611546
0.9293559789995666,2,-0.05284839243011974
1.2429759761734187,6,0.15689920636478494
0.4567599470418277,3,-0.565245973776296
0.3021944517005244,2,-0.8632254610335077
1.188753432231033,5,0.1247247532581841
1.7895298724012136,3,0.41979031334274897
0.3614066000186712,2,-0.7341526209510825
