-0.088337, -0.272125, 0.022788, -0.308848, -0.483040, 0.179550
0.598425, -0.336360, 0.172597, -0.347618, -0.006643, 0.132912
0.834311, 0.395606, 0.139251, 0.866179, -0.213307, -0.030884
0.354811, 0.198968, -0.026633, -0.251076, -0.176241, -0.006805
-0.912074, -0.016213, 0.129121, 0.558028, -0.288432, -0.133141
-0.532804, 0.314058, -0.236703, -0.599376, 0.054262, 0.087978
-0.862665, -0.128409, 0.124829, 0.609644, 0.078758, 0.221137
-0.735661, -0.081878, 0.138578, 0.428206, -0.065828, 0.008116
0.330999, 0.061001, 0.218436, -0.440695, -0.309004, -0.095470
0.321873, -0.001425, 0.081939, -0.214290, 0.117723, -0.217672
0.328193, 0.374595, -0.087841, -0.907866, 0.207697, -0.067865
0.971986, 0.331008, 0.028399, -0.196732, 0.304254, -0.191644
0.905893, 0.280174, -0.075998, 0.443319, 0.253685, 0.039341
0.750811, -0.477526, -0.237543, 0.177117, 0.497996, -0.170867
0.601113, -0.212674, -0.149528, 0.185968, -0.460337, -0.242146
-0.543493, 0.284263, -0.049596, 0.601499, 0.262269, -0.235945
-0.613010, -0.234654, -0.159583, -0.292040, 0.144376, -0.025847
-0.279358, 0.432599, -0.009260, -0.370520, 0.075223, -0.128130
0.063431, 0.109222, -0.070642, 0.271433, -0.294755, -0.241889
-0.611314, 0.466010, 0.163891, 0.903019, 0.115091, 0.171691
0.944500, 0.381996, 0.023243, -0.840814, -0.296529, -0.099260
0.555535, 0.041580, 0.152876, -0.669695, 0.061937, -0.195080
-0.278552, -0.410335, -0.022212, -0.811329, -0.063356, 0.129310
-0.996879, -0.229116, -0.025446, 0.987276, 0.017164, -0.156287
0.274039, 0.268671, 0.131805, -0.900974, -0.197716, -0.145859
-0.006780, 0.340517, 0.245058, -0.387895, -0.348547, 0.137941
-0.913498, 0.380778, -0.170295, 0.323511, -0.488073, -0.049219
-0.363492, -0.072026, 0.109438, 0.759283, 0.249171, 0.119028
-0.262986, 0.114737, 0.062850, -0.953514, -0.015591, -0.223333
0.250181, 0.014158, 0.178253, 0.795153, 0.295491, 0.143096
-0.197889, 0.353461, -0.109854, -0.729622, -0.250809, 0.087377
-0.768285, 0.332495, 0.047323, -0.664312, -0.465901, 0.010386
0.916514, -0.130958, 0.094575, 0.735569, 0.266014, -0.048050
-0.542143, -0.257183, 0.163911, 0.310191, -0.481187, 0.162166
0.892341, -0.266454, 0.026554, 0.354470, -0.391119, 0.000151
-0.067482, -0.314185, 0.204646, -0.982190, -0.162875, -0.224961
0.613217, -0.131314, 0.124208, -0.033700, 0.199695, -0.216133
-0.578529, -0.007102, -0.130557, 0.941130, 0.105323, -0.143134
0.451246, 0.363568, -0.064301, 0.049442, -0.128426, 0.054837
0.799539, -0.004063, 0.039011, -0.796529, 0.112963, 0.124749
0.810009, 0.276559, 0.113076, -0.246306, 0.233134, 0.150659
-0.816810, 0.045933, -0.241059, -0.329054, -0.305646, -0.075559
-0.370191, 0.417352, -0.023960, 0.513326, 0.126005, -0.125014
0.649574, 0.380043, -0.147352, 0.765427, 0.204217, -0.076119
0.108844, 0.425783, 0.125059, -0.197459, 0.290962, 0.024649
-0.545326, -0.461059, -0.215871, 0.140815, 0.324510, 0.068057
0.929964, -0.187268, 0.029170, 0.624753, 0.480376, -0.157399
-0.042183, 0.325638, 0.132050, 0.830997, -0.367230, -0.108293
0.251084, 0.135202, 0.100004, 0.447942, 0.474131, -0.133674
0.348021, -0.382385, 0.034121, 0.100532, 0.332674, 0.166864
0.959120, 0.341735, -0.077580, 0.616419, 0.068451, -0.142508
-0.612270, 0.244945, 0.002891, -0.412374, 0.069376, -0.134143
-0.736969, -0.038270, -0.049817, -0.442306, 0.486704, -0.079838
0.783174, 0.293724, -0.062739, -0.575970, 0.006096, 0.029965
0.976929, 0.321497, -0.126134, 0.203116, 0.263668, -0.183041
-0.886426, -0.492533, 0.047808, 0.542950, 0.127142, 0.154728
0.588363, -0.415489, -0.056312, -0.540369, 0.273779, -0.207234
0.746179, -0.220677, 0.083596, 0.960271, 0.305057, 0.216492
-0.676855, -0.259090, -0.134847, -0.019971, 0.297889, -0.091354
0.842162, 0.261070, 0.058545, 0.756314, -0.083189, 0.075075
-0.412339, 0.217788, -0.081332, 0.503581, -0.005442, -0.123484
-0.089317, 0.287677, 0.120061, 0.745571, 0.030220, -0.229641
0.236672, -0.174335, 0.106763, -0.515295, -0.188038, -0.179131
-0.197914, -0.477169, -0.248988, 0.963048, 0.045524, -0.222562
0.964885, -0.089125, 0.096922, -0.001864, -0.446369, 0.221531
-0.448254, 0.212121, -0.109451, -0.404170, -0.011130, -0.003089
0.688226, 0.457710, -0.078116, 0.215830, -0.139663, -0.145993
-0.729543, -0.374341, -0.167291, 0.106285, -0.225449, -0.121237
-0.745010, 0.416554, -0.224622, 0.783928, -0.057999, -0.053720
0.800405, 0.380659, -0.013094, -0.360303, 0.399826, -0.230314
-0.210029, -0.300182, -0.016763, -0.424130, 0.492151, 0.124810
-0.860325, -0.290584, -0.166801, -0.262846, -0.473576, 0.146002
-0.339608, -0.368741, -0.234207, 0.207284, 0.088285, 0.108792
-0.130343, -0.159713, -0.019738, 0.773984, 0.366057, -0.243688
-0.267070, -0.189582, -0.126749, -0.050839, 0.367226, -0.199765
-0.523802, 0.121661, -0.038567, 0.297861, -0.333339, 0.237953
0.409073, 0.104061, -0.061930, -0.818978, 0.401853, 0.157746
0.651599, -0.202116, -0.022390, -0.558404, 0.006909, -0.029839
-0.692170, -0.129612, 0.181072, 0.185001, -0.292976, -0.117982
-0.433476, 0.242401, 0.142345, 0.035051, -0.063630, -0.243597
0.779136, 0.382129, 0.116602, 0.761783, 0.164016, 0.129446
0.606324, -0.390750, -0.198043, -0.239291, 0.054990, 0.085315
0.305929, -0.000448, 0.241012, -0.318911, -0.357208, -0.066207
0.094698, 0.280820, 0.087382, -0.111232, -0.451309, -0.111592
-0.230601, 0.055003, 0.060197, -0.300906, 0.062069, 0.071046
-0.902240, 0.247537, -0.188876, 0.701875, 0.016330, 0.243957
-0.151421, 0.191669, 0.047195, -0.598516, 0.329875, -0.164198
-0.487072, 0.027535, 0.022523, -0.410415, 0.469582, 0.239344
-0.472221, -0.476038, -0.077291, -0.091799, -0.420680, -0.124394
-0.654511, -0.328710, 0.172997, 0.459392, 0.360304, -0.043404
-0.751315, -0.369861, -0.051937, 0.375268, 0.498193, -0.245551
0.196971, 0.162492, -0.036228, 0.554266, 0.175089, 0.228279
-0.947904, -0.085809, -0.133154, -0.912990, -0.264340, -0.152096
-0.357745, 0.148678, 0.055094, -0.046767, -0.170744, -0.173152
-0.630566, -0.415709, -0.177995, -0.076680, -0.115337, -0.234066
-0.494083, 0.125480, -0.135691, -0.360324, 0.337433, 0.087485
0.037156, -0.453877, -0.116063, 0.768882, -0.389960, 0.057069
-0.574978, -0.084016, 0.212881, 0.256747, 0.494974, 0.138084
-0.448701, -0.364787, 0.071892, 0.374244, -0.430411, 0.143201
-0.761828, -0.041995, -0.095481, 0.286186, 0.338569, -0.186663
0.892341, -0.266455, 0.026554, 0.354470, -0.391120, 0.000151
-0.502059, -0.499315, -0.195474, -0.502059, 0.390947, -0.248972
0.892341, -0.266455, 0.026554, 0.354470, -0.391120, 0.000151
0.952438, 0.276604, 0.234436, 0.261320, -0.374620, -0.021217
0.892341, -0.266456, 0.026554, 0.354470, -0.391121, 0.000151
0.907770, -0.453619, 0.000542, 0.837188, -0.346966, -0.000390
0.892341, -0.266456, 0.026554, 0.354470, -0.391121, 0.000151
0.286035, -0.431417, 0.027642, -0.106199, -0.402411, -0.225257
0.892341, -0.266457, 0.026554, 0.354470, -0.391122, 0.000151
0.476419, -0.442590, 0.195320, 0.256957, -0.378060, -0.133988
0.892341, -0.266456, 0.026554, 0.354470, -0.391121, 0.000151
-0.998629, -0.499315, 0.249657, -0.853225, 0.327846, -0.249658
0.892341, -0.266457, 0.026554, 0.354470, -0.391122, 0.000151
0.731224, -0.220388, -0.166854, 0.811641, -0.487933, -0.064460
0.892341, -0.266457, 0.026554, 0.354470, -0.391122, 0.000151
0.407043, -0.329260, -0.020920, 0.220072, -0.449656, 0.242989
0.892341, -0.266457, 0.026554, 0.354470, -0.391122, 0.000151
0.830017, 0.210204, 0.011756, 0.040809, -0.401572, -0.230531
0.961634, -0.077932, 0.207645, 0.366756, -0.035520, -0.246779
0.892341, -0.266458, 0.026554, 0.354470, -0.391123, 0.000151
0.892341, -0.266458, 0.026554, 0.354470, -0.391123, 0.000151
-0.036886, -0.383479, -0.249963, -0.999849, 0.499975, -0.249963
0.892341, -0.266458, 0.026554, 0.354470, -0.391123, 0.000151
0.787692, -0.377291, 0.131317, 0.272254, 0.076909, 0.019541
0.892341, -0.266458, 0.026554, 0.354470, -0.391123, 0.000151
0.880236, 0.060089, 0.101191, 0.484461, 0.032526, -0.226688
0.892341, -0.266458, 0.026554, 0.354470, -0.391123, 0.000151
0.982267, -0.360232, 0.247985, 0.863257, 0.103759, -0.220971
0.892341, -0.266458, 0.026554, 0.354470, -0.391123, 0.000151
-0.332877, -0.499315, -0.249887, -0.998629, -0.499772, -0.249658
0.961634, -0.077933, 0.207645, 0.366756, -0.035521, -0.246780
0.925602, -0.222917, 0.045410, 0.168034, -0.460346, 0.207163
0.955265, 0.087572, 0.037472, 0.640511, -0.302234, -0.015048
0.961634, -0.077933, 0.207645, 0.366756, -0.035521, -0.246780
0.961634, -0.077933, 0.207645, 0.366756, -0.035521, -0.246780
-0.988912, -0.491810, 0.185765, -0.171424, 0.013423, -0.152878
0.961634, -0.077933, 0.207645, 0.366756, -0.035521, -0.246780
0.970546, -0.384195, -0.193986, 0.247008, -0.123812, 0.232547
0.961634, -0.077933, 0.207645, 0.366756, -0.035521, -0.246780
0.853001, -0.224328, 0.195824, 0.750465, -0.465309, 0.232438
