
-0.685850, -0.043635, 0.100546, -0.984469, 0.496728, -0.011411
0.578195, -0.220728, -0.100844, -0.853665, 0.112615, 0.138450
0.752946, -0.123585, 0.190102, -0.402497, -0.015834, -0.040817
-0.173297, -0.038826, 0.160561, 0.777838, 0.173078, -0.157615
-0.273133, -0.308595, -0.031259, 0.042988, -0.330936, -0.043564
-0.448522, -0.442515, 0.037855, 0.550116, -0.015793, -0.177421
0.090095, -0.129013, 0.179730, 0.280726, 0.112875, 0.008277
0.336920, 0.212238, -0.039562, -0.088531, -0.128934, -0.176971
-0.786849, -0.364600, 0.150542, 0.456417, 0.488246, -0.116204
0.794890, 0.356352, 0.012911, -0.527043, -0.081090, -0.174525
0.045325, -0.175161, 0.228510, -0.454240, 0.351789, 0.101855
0.837615, -0.182403, -0.247600, -0.580456, -0.276682, -0.125999
-0.748162, 0.344251, -0.033037, -0.642046, -0.294582, -0.148662
-0.086312, -0.275367, -0.069349, 0.315479, -0.214464, 0.012578
0.829207, 0.023406, 0.191488, -0.994798, -0.390872, 0.028657
-0.907109, 0.448969, -0.153241, -0.176822, -0.118924, -0.211206
0.831437, 0.384703, 0.151081, 0.874591, -0.335112, 0.188443
-0.784560, -0.248712, 0.181512, 0.546438, -0.284605, -0.158021
-0.970782, 0.381086, 0.232275, 0.260156, 0.009960, -0.086359
0.985603, 0.176594, -0.194442, 0.098899, 0.253440, -0.050749
-0.571653, -0.323131, 0.059333, -0.617074, 0.041905, -0.248907
0.175766, -0.237074, -0.154912, 0.340649, 0.347364, -0.239012
-0.028534, -0.155004, 0.151147, 0.335382, -0.034037, -0.171719
0.793269, -0.033305, 0.071258, -0.554447, 0.343268, -0.063279
0.032174, 0.181155, -0.083783, 0.545597, -0.460945, -0.106506
-0.805492, -0.061817, -0.183320, 0.100963, 0.136049, 0.057772
-0.838367, 0.287385, 0.048976, -0.883310, 0.454317, 0.243054
0.052387, 0.173067, 0.042670, 0.143608, -0.497347, -0.073342
-0.862367, -0.151699, 0.022143, -0.819867, -0.267648, 0.049707
0.810232, 0.086663, -0.248140, 0.834013, 0.129302, 0.080710
0.674747, 0.209294, -0.021862, -0.673003, -0.182451, -0.057866
-0.504681, -0.285313, -0.117431, 0.065438, 0.324639, -0.109378
-0.394274, -0.159605, -0.037521, -0.213589, -0.491765, -0.111605
0.611185, 0.171537, -0.075814, -0.996353, -0.015490, -0.163638
-0.016422, 0.163496, -0.137680, 0.505426, -0.471212, 0.188916
-0.897850, 0.370365, 0.132188, -0.279866, -0.092883, 0.042010
-0.099469, -0.231261, -0.245434, -0.226211, -0.012299, 0.092026
-0.867269, -0.114305, 0.177130, 0.800833, -0.367998, -0.106314
-0.204472, -0.250975, 0.163498, -0.662957, 0.151723, 0.057906
-0.869788, 0.485255, 0.093302, -0.816862, -0.287503, 0.157123
-0.666940, -0.198334, 0.096288, -0.305490, 0.006976, 0.055558
0.018868, 0.054214, -0.070962, -0.290695, -0.301988, -0.219039
0.312292, -0.280318, 0.197345, -0.537508, -0.174800, 0.238129
-0.099778, -0.010081, -0.034841, 0.182967, -0.195148, 0.212459
0.429089, 0.425345, -0.123099, 0.984516, -0.451115, 0.071688
0.128343, 0.292881, -0.166350, -0.055268, -0.344688, 0.070194
0.310414, 0.122991, 0.009071, 0.222846, -0.063899, -0.137232
-0.356788, -0.356038, -0.060145, 0.757786, 0.343814, 0.143688
0.422990, 0.264525, 0.007623, 0.857147, -0.109880, -0.101876
-0.163076, 0.004701, 0.248023, -0.924347, -0.034717, 0.096445
-0.149832, -0.232145, 0.040923, 0.030204, -0.232781, 0.200401
-0.576605, -0.297569, 0.158203, 0.213730, 0.391356, -0.214901
-0.736135, -0.115313, 0.135152, -0.189406, 0.169871, 0.203623
-0.898972, 0.269430, 0.096489, 0.997050, 0.041970, -0.054866
-0.823873, 0.356526, -0.136602, -0.479308, -0.183676, -0.023883
-0.611482, -0.068130, -0.069229, 0.683526, 0.384528, 0.117060
0.559576, 0.375687, -0.121118, 0.341168, -0.365076, -0.216575
-0.377165, -0.069386, -0.096688, -0.968571, 0.365376, 0.241219
-0.977622, -0.213408, -0.109101, -0.916710, 0.077127, -0.129001
0.115595, 0.331025, 0.002977, 0.404202, -0.298918, -0.098083
-0.859948, 0.408367, -0.176522, -0.350914, 0.109147, -0.082486
0.886400, -0.223418, -0.061156, 0.970296, 0.460975, 0.236606
0.573520, -0.157235, -0.127446, -0.405078, 0.399062, 0.163417
-0.654558, 0.292808, -0.095796, 0.346059, -0.244595, 0.173271
0.509588, -0.349880, -0.158001, 0.637919, 0.379380, -0.045334
0.415937, -0.246915, 0.170711, -0.133125, 0.135664, -0.116712
-0.542453, -0.152448, 0.236018, 0.102423, 0.181671, 0.042487
0.905250, 0.464970, -0.128943, -0.416579, 0.363763, -0.059538
-0.967710, -0.226426, 0.205091, -0.620942, 0.099935, -0.023982
-0.000234, 0.106853, 0.091631, -0.859073, -0.314988, 0.099909
-0.772347, -0.350260, -0.122224, -0.697121, -0.378946, 0.104211
