
-0.402080, 0.209043, -0.103614, 0.256965, -0.476326, -0.034881
0.712104, -0.276193, 0.203502, -0.410118, -0.178904, -0.028060
0.611229, 0.167422, -0.135181, 0.570112, -0.153014, -0.206986
-0.562882, 0.124972, -0.101107, -0.547671, 0.101591, 0.151196
-0.829655, -0.334889, 0.218534, -0.505569, 0.044979, 0.013194
0.004748, 0.281481, 0.125600, -0.651802, -0.135174, -0.117046
0.807794, 0.382483, -0.174520, 0.339434, 0.450327, -0.084610
0.423729, 0.242189, 0.133383, -0.944863, 0.396116, 0.080031
-0.835520, 0.002521, -0.044951, -0.735067, 0.123742, 0.036806
0.606868, -0.365658, -0.189076, 0.628288, -0.131194, 0.235794
0.435610, -0.416807, -0.230003, -0.588058, -0.272943, -0.034357
0.885537, 0.454356, 0.044233, 0.983469, -0.155514, -0.043972
-0.424712, -0.272844, 0.159918, 0.823839, -0.032004, 0.002808
-0.336209, 0.233313, 0.008726, 0.526847, 0.088752, -0.093845
0.028273, -0.044551, 0.026180, -0.067613, -0.269047, 0.113270
-0.004115, -0.244402, 0.231550, -0.445575, 0.393013, -0.156783
0.147059, 0.358564, 0.140305, 0.775573, 0.242696, 0.061263
-0.599807, 0.414964, -0.094564, -0.092471, -0.045955, 0.221367
0.624652, 0.366330, 0.014749, -0.303074, 0.153768, 0.084332
0.002493, 0.053243, -0.047011, -0.559743, 0.398361, 0.167778
0.580394, -0.095838, -0.118002, 0.260656, -0.278528, 0.223770
0.531710, -0.282056, 0.201033, -0.542544, -0.012816, 0.024135
0.283979, 0.219623, -0.246631, 0.218447, 0.432735, -0.232593
0.894794, 0.404126, -0.168267, -0.524535, -0.297570, -0.150487
-0.044278, -0.256935, -0.140504, 0.600211, -0.179546, 0.081269
0.931861, 0.245148, 0.079732, -0.641852, 0.474629, 0.125213
0.788197, 0.406202, -0.042244, 0.921805, -0.453087, 0.226151
-0.623901, 0.030501, -0.125586, 0.050292, 0.117889, 0.091602
-0.931332, -0.168933, 0.244959, -0.937375, -0.257258, 0.243065
0.843898, 0.259722, 0.119441, 0.521334, -0.236669, -0.219340
0.751133, -0.228322, 0.136829, 0.470695, -0.006105, 0.076747
-0.479814, 0.291591, -0.069356, -0.700111, 0.243384, -0.160562
-0.654565, 0.474725, 0.001103, -0.003798, 0.360849, -0.070216
0.880703, 0.152007, -0.109422, -0.427431, 0.219311, 0.244844
-0.135156, -0.318068, -0.219573, 0.754099, -0.248824, -0.217439
-0.163313, 0.377720, -0.089347, -0.679244, -0.335704, -0.169480
-0.403413, -0.420292, -0.168988, 0.037370, -0.277217, 0.156834
0.267251, 0.488612, 0.224528, -0.715423, -0.056349, -0.051440
0.745626, -0.197994, -0.158898, 0.187162, -0.462840, -0.224427
0.603687, 0.174341, 0.237805, -0.274556, -0.017709, 0.157816
-0.163569, -0.228721, -0.046332, -0.779730, 0.416037, -0.189478
-0.858500, -0.446871, -0.080086, 0.665595, -0.184645, -0.001329
0.945909, 0.443733, 0.172003, 0.947411, 0.363071, -0.090028
0.220329, -0.247419, -0.043749, -0.354223, 0.249077, -0.113350
-0.774271, -0.194257, -0.202488, 0.459894, -0.329667, -0.155067
0.326457, 0.130217, 0.205588, 0.135923, 0.320200, -0.217110
-0.446734, -0.466551, -0.081555, 0.663810, 0.310487, 0.216478
-0.949685, -0.163619, 0.064231, 0.934869, -0.115210, 0.004950
0.518994, -0.065992, 0.228677, 0.471874, 0.345574, 0.220587
0.301951, 0.099203, 0.069043, -0.612978, -0.404238, -0.146803
-0.142670, -0.447773, 0.008485, 0.298365, 0.162554, 0.085141
0.585031, -0.181651, -0.171904, -0.496330, -0.348126, -0.146563
0.134188, -0.320243, 0.078480, 0.789212, 0.238443, 0.167556
-0.163302, -0.027447, 0.086169, 0.161945, 0.472044, -0.039105
-0.821264, 0.377869, -0.113717, 0.270103, 0.456904, -0.131488
0.138330, 0.220789, 0.224741, 0.353485, 0.174264, -0.168813
0.200301, -0.412804, -0.168910, -0.104536, -0.093417, 0.236735
-0.784456, 0.427016, -0.006972, 0.790162, 0.020062, 0.105501
-0.203734, -0.285649, 0.175040, 0.421727, 0.373145, 0.227973
0.345396, 0.442398, -0.138002, 0.781649, -0.378745, 0.023034
-0.803348, -0.120085, 0.056863, -0.255041, 0.273418, 0.079598
0.538003, -0.261749, -0.050412, -0.406691, -0.016592, 0.168822
-0.706913, -0.149653, -0.100092, -0.390012, -0.111195, -0.091260
-0.337801, 0.012435, 0.189999, 0.935074, 0.492915, 0.098130
-0.596986, 0.299563, -0.225373, 0.758889, -0.458286, 0.180581
0.011978, -0.106552, -0.041223, 0.577885, 0.150438, -0.240728
0.544776, 0.499759, -0.243914, 0.019929, 0.351377, 0.139384
0.664485, -0.482727, -0.190429, 0.518916, 0.473338, 0.101522
-0.217003, -0.474672, -0.044689, 0.090681, -0.127503, 0.025337
-0.094085, 0.132777, -0.041915, 0.450534, 0.261092, 0.019037
0.016951, -0.153960, 0.177454, -0.417455, -0.117671, 0.064215
-0.329471, 0.037547, 0.206226, -0.176917, -0.006717, -0.008163
0.206637, 0.210226, 0.118144, -0.865106, -0.113349, -0.112009
0.501441, 0.408909, -0.134647, -0.766536, -0.124661, 0.185966
-0.413078, 0.154758, 0.212162, 0.325212, 0.332186, -0.247707
0.621714, 0.050163, -0.047004, -0.686649, 0.282057, 0.042293
-0.656121, 0.295747, -0.034544, -0.927185, -0.286919, 0.163586
0.365452, 0.075259, -0.186321, -0.987494, -0.249760, 0.049074
0.346078, 0.098916, -0.240694, -0.265774, 0.187558, 0.113484
-0.060693, 0.071037, -0.012491, -0.238132, -0.434934, 0.007233
0.609615, -0.086031, 0.012927, 0.793844, 0.334202, 0.052318
-0.691917, -0.164267, 0.236123, 0.791007, 0.449766, -0.123450
0.907363, -0.196194, -0.012270, -0.206144, -0.339639, 0.133561
